Well,Depth,Path,Label
F-9,501.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,502.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,503.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,504.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,505.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,506.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,507.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,508.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,509.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,510.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,511.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,512.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,513.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,514.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,515.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,516.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,517.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,518.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,519.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,520.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,521.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,522.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,523.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,524.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,525.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,526.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,527.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,528.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,529.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,530.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,531.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,532.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,533.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,534.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,535.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,536.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,537.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,538.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,539.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,540.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,541.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,542.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,543.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,544.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,545.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,546.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,547.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,548.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,549.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,550.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,551.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,552.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,553.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,554.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,555.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,556.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,557.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,558.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,559.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,560.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,561.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,562.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,563.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,564.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,565.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,566.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,567.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,568.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,569.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,570.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,571.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,572.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,573.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,574.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,575.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,576.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,577.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,578.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,579.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,580.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,581.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,582.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,583.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,584.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,585.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,586.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,587.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,588.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,589.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,590.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,591.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,592.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,593.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,594.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,595.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,596.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,597.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,598.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,599.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,600.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,601.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,602.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,603.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,604.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,605.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,606.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,607.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,608.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,609.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,610.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,611.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,612.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,613.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,614.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,615.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,616.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,617.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,618.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,619.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,620.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,621.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,622.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,623.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,624.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,625.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,626.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,627.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,628.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,629.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,630.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,631.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,632.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,633.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,634.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,635.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,636.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,637.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,638.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,639.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,640.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,641.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,642.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,643.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,644.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,645.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,646.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,647.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,648.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,649.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,650.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,651.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,652.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,653.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,654.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,655.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,656.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,657.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,658.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,659.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,660.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,661.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,662.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,663.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,664.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,665.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,666.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,667.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,668.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,669.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,670.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,671.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,672.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,673.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,674.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,675.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,676.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,677.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,678.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,679.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,680.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,681.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,682.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,683.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,684.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,685.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,686.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,687.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,688.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,689.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,690.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,691.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,692.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,693.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,694.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,695.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,696.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,697.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,698.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,699.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,700.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,701.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,702.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,703.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,704.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,705.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,706.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,707.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,708.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,709.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,710.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,711.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,712.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,713.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,714.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,715.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,716.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,717.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,718.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,719.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,720.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,721.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,722.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,723.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,724.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,725.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,726.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,727.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,728.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,729.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,730.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,731.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,732.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,733.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,734.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,735.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,736.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,737.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,738.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,739.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,740.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,741.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,742.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,743.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,744.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,745.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,746.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,747.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,748.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,749.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,750.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate to Poor
F-9,751.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,752.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,753.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,754.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,755.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,756.0,dataset/dlis_data/15_9-F-9_1.DLIS,Good to Moderate
F-9,757.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,758.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,759.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,760.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,761.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,762.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,763.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,764.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,765.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,766.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,767.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,768.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,769.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,770.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,771.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,772.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,773.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,774.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,775.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,776.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,777.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,778.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,779.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,780.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,781.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,782.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,783.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,784.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,785.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,786.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,787.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,788.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,789.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,790.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,791.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,792.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,793.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,794.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,795.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,796.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,797.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,798.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,799.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,800.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,801.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,802.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,803.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,804.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,805.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,806.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,807.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,808.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,809.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,810.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,811.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,812.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,813.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,814.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,815.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,816.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,817.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,818.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,819.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,820.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,821.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,822.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,823.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,824.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,825.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,826.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,827.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,828.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,829.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,830.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,831.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,832.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,833.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,834.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,835.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,836.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,837.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,838.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,839.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,840.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,841.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,842.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,843.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,844.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-9,845.0,dataset/dlis_data/15_9-F-9_1.DLIS,Moderate
F-11,2492.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2493.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2494.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2495.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2496.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2497.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2498.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2499.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
F-11,2500.0,dataset/dlis_data/15_9-F-11 B_2.DLIS,Free Pipe
